/home/projects/nyosef/eitangr/miniconda3/envs/pixelgen-scvi/lib/python3.10/site-packages/anndata/utils.py:429: FutureWarning: Importing read_elem from `anndata.experimental` is deprecated. Import anndata.io.read_elem instead.
  warnings.warn(msg, FutureWarning)
2025-04-23 11:40:39,067 - Calc 3626
2025-04-23 11:40:39,465 - Calc 3627
2025-04-23 11:40:39,671 - Calc 3628
2025-04-23 11:40:39,960 - Calc 3629
2025-04-23 11:40:40,121 - Calc 3630
2025-04-23 11:40:40,243 - Calc 3631
2025-04-23 11:40:40,603 - Calc 3632
2025-04-23 11:40:40,706 - Calc 3633
2025-04-23 11:40:40,748 - Calc 3634
2025-04-23 11:40:41,094 - Calc 3635
2025-04-23 11:40:41,137 - Calc 3636
2025-04-23 11:40:41,200 - Calc 3637
2025-04-23 11:40:41,391 - Calc 3638
2025-04-23 11:40:41,690 - Calc 3639
2025-04-23 11:40:41,944 - Calc 3640
2025-04-23 11:40:42,326 - Calc 3641
2025-04-23 11:40:42,667 - Calc 3642
2025-04-23 11:40:43,087 - Calc 3643
2025-04-23 11:40:43,372 - Calc 3644
2025-04-23 11:40:43,397 - Calc 3645
2025-04-23 11:40:43,547 - Calc 3646
2025-04-23 11:40:43,628 - Calc 3647
2025-04-23 11:40:43,676 - Calc 3648
2025-04-23 11:40:43,769 - Calc 3649
2025-04-23 11:40:43,882 - Calc 3650
2025-04-23 11:40:43,944 - Calc 3651
2025-04-23 11:40:43,990 - Calc 3652
2025-04-23 11:40:44,032 - Calc 3653
2025-04-23 11:40:44,485 - Calc 3654
2025-04-23 11:40:44,576 - Calc 3655
2025-04-23 11:40:44,730 - Calc 3656
2025-04-23 11:40:44,878 - Calc 3657
2025-04-23 11:40:44,997 - Calc 3658
2025-04-23 11:40:45,003 - Calc 3659
2025-04-23 11:40:45,295 - Calc 3660
2025-04-23 11:40:45,629 - Calc 3661
2025-04-23 11:40:45,660 - Calc 3662
2025-04-23 11:40:46,037 - Calc 3663
2025-04-23 11:40:46,186 - Calc 3664
2025-04-23 11:40:46,426 - Calc 3665
2025-04-23 11:40:46,633 - Calc 3666
2025-04-23 11:40:46,728 - Calc 3667
2025-04-23 11:40:46,810 - Calc 3668
2025-04-23 11:40:47,080 - Calc 3669
2025-04-23 11:40:47,225 - Calc 3670
2025-04-23 11:40:47,921 - Calc 3671
2025-04-23 11:40:48,010 - Calc 3672
2025-04-23 11:40:48,369 - Calc 3673
2025-04-23 11:40:49,362 - Calc 3674
2025-04-23 11:40:49,421 - Calc 3675
2025-04-23 11:40:50,100 - Calc 3676
2025-04-23 11:40:50,159 - Calc 3677
2025-04-23 11:40:50,692 - Calc 3678
2025-04-23 11:40:50,895 - Calc 3679
2025-04-23 11:40:51,000 - Calc 3680
2025-04-23 11:40:51,273 - Calc 3681
2025-04-23 11:40:51,365 - Calc 3682
2025-04-23 11:40:51,429 - Calc 3683
2025-04-23 11:40:51,715 - Calc 3684
2025-04-23 11:40:51,736 - Calc 3685
2025-04-23 11:40:51,770 - Calc 3686
2025-04-23 11:40:51,973 - Calc 3687
2025-04-23 11:40:52,110 - Calc 3688
2025-04-23 11:40:52,303 - Calc 3689
2025-04-23 11:40:52,310 - Calc 3690
2025-04-23 11:40:52,589 - Calc 3691
2025-04-23 11:40:52,594 - Calc 3692
2025-04-23 11:40:52,906 - Calc 3693
2025-04-23 11:40:53,015 - Calc 3694
2025-04-23 11:40:53,048 - Calc 3695
2025-04-23 11:40:53,464 - Calc 3696
2025-04-23 11:40:53,660 - Calc 3697
2025-04-23 11:40:53,977 - Calc 3698
2025-04-23 11:40:54,372 - Calc 3699
2025-04-23 11:40:54,932 - Calc 3700
2025-04-23 11:40:54,932 - Calc 3701
2025-04-23 11:40:55,059 - Calc 3702
2025-04-23 11:40:55,479 - Calc 3703
2025-04-23 11:40:55,826 - Calc 3704
2025-04-23 11:40:55,918 - Calc 3705
2025-04-23 11:40:55,943 - Calc 3706
2025-04-23 11:40:55,999 - Calc 3707
2025-04-23 11:40:56,001 - Calc 3708
2025-04-23 11:40:56,395 - Calc 3709
2025-04-23 11:40:56,531 - Calc 3710
2025-04-23 11:40:56,636 - Calc 3711
2025-04-23 11:40:56,717 - Calc 3712
2025-04-23 11:40:56,748 - Calc 3713
2025-04-23 11:40:57,126 - Calc 3714
2025-04-23 11:40:57,688 - Calc 3715
2025-04-23 11:40:57,815 - Calc 3716
2025-04-23 11:40:58,126 - Calc 3717
2025-04-23 11:40:58,176 - Calc 3718
2025-04-23 11:40:58,207 - Calc 3719
2025-04-23 11:40:58,307 - Calc 3720
2025-04-23 11:40:58,454 - Calc 3721
2025-04-23 11:40:58,556 - Calc 3722
2025-04-23 11:40:58,839 - Calc 3723
2025-04-23 11:40:58,935 - Calc 3724
2025-04-23 11:40:59,125 - Calc 3725
2025-04-23 11:40:59,160 - Calc 3726
2025-04-23 11:40:59,247 - Calc 3727
2025-04-23 11:40:59,449 - Calc 3728
2025-04-23 11:40:59,589 - Calc 3729
2025-04-23 11:40:59,686 - Calc 3730
2025-04-23 11:40:59,872 - Calc 3731
2025-04-23 11:41:00,324 - Calc 3732
2025-04-23 11:41:00,362 - Calc 3733
2025-04-23 11:41:01,023 - Calc 3734
2025-04-23 11:41:01,875 - Calc 3735
2025-04-23 11:41:02,229 - Calc 3736
2025-04-23 11:41:02,262 - Calc 3737
2025-04-23 11:41:02,281 - Calc 3738
2025-04-23 11:41:02,313 - Calc 3739
2025-04-23 11:41:02,321 - Calc 3740
2025-04-23 11:41:02,546 - Calc 3741
2025-04-23 11:41:02,573 - Calc 3742
2025-04-23 11:41:02,725 - Calc 3743
2025-04-23 11:41:02,754 - Calc 3744
2025-04-23 11:41:02,937 - Calc 3745
2025-04-23 11:41:03,755 - Calc 3746
2025-04-23 11:41:03,903 - Calc 3747
2025-04-23 11:41:04,132 - Calc 3748
2025-04-23 11:41:04,202 - Calc 3749
2025-04-23 11:41:04,282 - Calc 3750
2025-04-23 11:41:04,463 - Calc 3751
2025-04-23 11:41:04,661 - Calc 3752
2025-04-23 11:41:04,787 - Calc 3753
2025-04-23 11:41:04,887 - Calc 3754
2025-04-23 11:41:04,904 - Calc 3755
2025-04-23 11:41:05,102 - Calc 3756
2025-04-23 11:41:05,259 - Calc 3757
2025-04-23 11:41:05,275 - Calc 3758
2025-04-23 11:41:05,424 - Calc 3759
2025-04-23 11:41:05,462 - Calc 3760
2025-04-23 11:41:05,982 - Calc 3761
2025-04-23 11:41:06,039 - Calc 3762
2025-04-23 11:41:06,343 - Calc 3763
2025-04-23 11:41:06,490 - Calc 3764
2025-04-23 11:41:06,557 - Calc 3765
2025-04-23 11:41:06,678 - Calc 3766
2025-04-23 11:41:06,844 - Calc 3767
2025-04-23 11:41:06,924 - Calc 3768
2025-04-23 11:41:06,937 - Calc 3769
2025-04-23 11:41:07,190 - Calc 3770
2025-04-23 11:41:07,714 - Calc 3771
2025-04-23 11:41:07,736 - Calc 3772
2025-04-23 11:41:07,842 - Calc 3773
2025-04-23 11:41:07,857 - Calc 3774
2025-04-23 11:41:07,864 - Calc 3775
2025-04-23 11:41:08,087 - Calc 3776
2025-04-23 11:41:08,308 - Calc 3777
2025-04-23 11:41:08,318 - Calc 3778
2025-04-23 11:41:08,839 - Calc 3779
2025-04-23 11:41:09,110 - Calc 3780
2025-04-23 11:41:09,192 - Calc 3781
2025-04-23 11:41:09,334 - Calc 3782
2025-04-23 11:41:09,421 - Calc 3783
2025-04-23 11:41:09,520 - Calc 3784
2025-04-23 11:41:09,572 - Calc 3785
2025-04-23 11:41:09,629 - Calc 3786
2025-04-23 11:41:09,825 - Calc 3787
2025-04-23 11:41:09,845 - Calc 3788
2025-04-23 11:41:10,003 - Calc 3789
2025-04-23 11:41:10,046 - Calc 3790
2025-04-23 11:41:10,137 - Calc 3791
2025-04-23 11:41:10,376 - Calc 3792
2025-04-23 11:41:10,380 - Calc 3793
2025-04-23 11:41:10,463 - Calc 3794
2025-04-23 11:41:10,600 - Calc 3795
2025-04-23 11:41:10,954 - Calc 3796
2025-04-23 11:41:10,967 - Calc 3797
2025-04-23 11:41:11,008 - Calc 3798
2025-04-23 11:41:11,182 - Calc 3799
2025-04-23 11:41:11,211 - Calc 3800
2025-04-23 11:41:11,300 - Calc 3801
2025-04-23 11:41:11,465 - Calc 3802
2025-04-23 11:41:11,465 - Calc 3803
2025-04-23 11:41:11,831 - Calc 3804
2025-04-23 11:41:11,837 - Calc 3805
2025-04-23 11:41:11,886 - Calc 3806
2025-04-23 11:41:11,888 - Calc 3807
2025-04-23 11:41:11,953 - Calc 3808
2025-04-23 11:41:12,108 - Calc 3809
2025-04-23 11:41:12,479 - Calc 3810
2025-04-23 11:41:12,525 - Calc 3811
2025-04-23 11:41:12,910 - Calc 3812
2025-04-23 11:41:13,107 - Calc 3813
2025-04-23 11:41:13,114 - Calc 3814
2025-04-23 11:41:13,131 - Calc 3815
2025-04-23 11:41:13,445 - Calc 3816
2025-04-23 11:41:13,615 - Calc 3817
2025-04-23 11:41:13,995 - Calc 3818
2025-04-23 11:41:14,033 - Calc 3819
2025-04-23 11:41:14,381 - Calc 3820
2025-04-23 11:41:14,394 - Calc 3821
2025-04-23 11:41:14,432 - Calc 3822
2025-04-23 11:41:14,768 - Calc 3823
2025-04-23 11:41:14,941 - Calc 3824
2025-04-23 11:41:15,199 - Calc 3825
2025-04-23 11:41:15,257 - Calc 3826
2025-04-23 11:41:15,267 - Calc 3827
2025-04-23 11:41:15,484 - Calc 3828
2025-04-23 11:41:15,635 - Calc 3829
2025-04-23 11:41:15,652 - Calc 3830
2025-04-23 11:41:15,733 - Calc 3831
2025-04-23 11:41:16,051 - Calc 3832
2025-04-23 11:41:16,310 - Calc 3833
2025-04-23 11:41:16,407 - Calc 3834
2025-04-23 11:41:16,540 - Calc 3835
2025-04-23 11:41:16,805 - Calc 3836
2025-04-23 11:41:16,864 - Calc 3837
2025-04-23 11:41:17,018 - Calc 3838
2025-04-23 11:41:17,088 - Calc 3839
2025-04-23 11:41:17,281 - Calc 3840
2025-04-23 11:41:17,412 - Calc 3841
2025-04-23 11:41:17,999 - Calc 3842
2025-04-23 11:41:18,081 - Calc 3843
2025-04-23 11:41:18,090 - Calc 3844
2025-04-23 11:41:18,094 - Calc 3845
2025-04-23 11:41:18,402 - Calc 3846
2025-04-23 11:41:18,513 - Calc 3847
2025-04-23 11:41:18,531 - Calc 3848
2025-04-23 11:41:18,710 - Calc 3849
2025-04-23 11:41:18,824 - Calc 3850
2025-04-23 11:41:19,010 - Calc 3851
2025-04-23 11:41:19,040 - Calc 3852
2025-04-23 11:41:19,359 - Calc 3853
2025-04-23 11:41:19,402 - Calc 3854
2025-04-23 11:41:19,838 - Calc 3855
2025-04-23 11:41:20,184 - Calc 3856
2025-04-23 11:41:20,221 - Calc 3857
2025-04-23 11:41:20,372 - Calc 3858
2025-04-23 11:41:20,494 - Calc 3859
2025-04-23 11:41:20,655 - Calc 3860
2025-04-23 11:41:20,788 - Calc 3861
2025-04-23 11:41:20,816 - Calc 3862
2025-04-23 11:41:20,842 - Calc 3863
2025-04-23 11:41:20,883 - Calc 3864
2025-04-23 11:41:20,915 - Calc 3865
2025-04-23 11:41:21,313 - Calc 3866
2025-04-23 11:41:21,375 - Calc 3867
2025-04-23 11:41:21,398 - Calc 3868
2025-04-23 11:41:21,599 - Calc 3869
2025-04-23 11:41:21,642 - Calc 3870
2025-04-23 11:41:21,707 - Calc 3871
2025-04-23 11:41:21,815 - Calc 3872
2025-04-23 11:41:22,276 - Calc 3873
2025-04-23 11:41:22,468 - Calc 3874
2025-04-23 11:41:22,579 - Calc 3875
2025-04-23 11:41:22,628 - Calc 3876
2025-04-23 11:41:23,109 - Calc 3877
2025-04-23 11:41:23,117 - Calc 3878
2025-04-23 11:41:23,163 - Calc 3879
2025-04-23 11:41:23,251 - Calc 3880
2025-04-23 11:41:23,355 - Calc 3881
2025-04-23 11:41:23,387 - Calc 3882
2025-04-23 11:41:23,617 - Calc 3883
2025-04-23 11:41:23,760 - Calc 3884
2025-04-23 11:41:23,877 - Calc 3885
2025-04-23 11:41:24,128 - Calc 3886
2025-04-23 11:41:24,637 - Calc 3887
2025-04-23 11:41:24,892 - Calc 3888
2025-04-23 11:41:25,224 - Calc 3889
2025-04-23 11:41:25,246 - Calc 3890
2025-04-23 11:41:25,307 - Calc 3891
2025-04-23 11:41:25,671 - Calc 3892
2025-04-23 11:41:25,705 - Calc 3893
2025-04-23 11:41:25,985 - Calc 3894
2025-04-23 11:41:26,031 - Calc 3895
2025-04-23 11:41:26,307 - Calc 3896
2025-04-23 11:41:26,357 - Calc 3897
2025-04-23 11:41:26,480 - Calc 3898
2025-04-23 11:41:27,084 - Calc 3899
2025-04-23 11:41:27,093 - Calc 3900
2025-04-23 11:41:27,222 - Calc 3901
2025-04-23 11:41:27,363 - Calc 3902
2025-04-23 11:41:27,489 - Calc 3903
2025-04-23 11:41:27,533 - Calc 3904
2025-04-23 11:41:27,817 - Calc 3905
2025-04-23 11:41:28,723 - Calc 3906
2025-04-23 11:41:29,249 - Calc 3907
2025-04-23 11:41:29,338 - Calc 3908
2025-04-23 11:41:29,394 - Calc 3909
2025-04-23 11:41:29,540 - Calc 3910
2025-04-23 11:41:29,589 - Calc 3911
2025-04-23 11:41:29,789 - Calc 3912
2025-04-23 11:41:29,854 - Calc 3913
2025-04-23 11:41:30,522 - Calc 3914
2025-04-23 11:41:30,879 - Calc 3915
2025-04-23 11:41:30,907 - Calc 3916
2025-04-23 11:41:31,363 - Calc 3917
2025-04-23 11:41:31,414 - Calc 3918
2025-04-23 11:41:31,458 - Calc 3919
2025-04-23 11:41:31,557 - Calc 3920
2025-04-23 11:41:31,614 - Calc 3921
2025-04-23 11:41:31,814 - Calc 3922
2025-04-23 11:41:31,957 - Calc 3923
2025-04-23 11:41:31,991 - Calc 3924
2025-04-23 11:41:32,074 - Calc 3925
2025-04-23 11:41:32,139 - Calc 3926
2025-04-23 11:41:32,192 - Calc 3927
2025-04-23 11:41:32,649 - Calc 3928
2025-04-23 11:41:32,844 - Calc 3929
2025-04-23 11:41:33,174 - Calc 3930
2025-04-23 11:41:33,818 - Calc 3931
2025-04-23 11:41:33,834 - Calc 3932
2025-04-23 11:41:34,217 - Calc 3933
2025-04-23 11:41:34,283 - Calc 3934
2025-04-23 11:41:34,946 - Calc 3935
2025-04-23 11:41:35,130 - Calc 3936
2025-04-23 11:41:35,692 - Calc 3937
2025-04-23 11:41:37,106 - Calc 3938
2025-04-23 11:41:37,126 - Calc 3939
2025-04-23 11:41:37,256 - Calc 3940
2025-04-23 11:41:37,508 - Calc 3941
2025-04-23 11:41:37,645 - Calc 3942
2025-04-23 11:41:37,717 - Calc 3943
2025-04-23 11:41:38,012 - Calc 3944
2025-04-23 11:41:38,064 - Calc 3945
2025-04-23 11:41:38,359 - Calc 3946
2025-04-23 11:41:38,464 - Calc 3947
2025-04-23 11:41:38,481 - Calc 3948
2025-04-23 11:41:38,504 - Calc 3949
2025-04-23 11:41:39,197 - Calc 3950
2025-04-23 11:41:39,229 - Calc 3951
2025-04-23 11:41:39,344 - Calc 3952
2025-04-23 11:41:39,629 - Calc 3953
2025-04-23 11:41:39,903 - Calc 3954
2025-04-23 11:41:39,953 - Calc 3955
2025-04-23 11:41:40,453 - Calc 3956
2025-04-23 11:41:40,642 - Calc 3957
2025-04-23 11:41:41,414 - Calc 3958
2025-04-23 11:41:41,849 - Calc 3959
2025-04-23 11:41:42,331 - Calc 3960
2025-04-23 11:41:42,456 - Calc 3961
2025-04-23 11:41:42,908 - Calc 3962
2025-04-23 11:41:42,932 - Calc 3963
2025-04-23 11:41:42,993 - Calc 3964
2025-04-23 11:41:43,079 - Calc 3965
2025-04-23 11:41:43,087 - Calc 3966
2025-04-23 11:41:43,159 - Calc 3967
2025-04-23 11:41:43,402 - Calc 3968
2025-04-23 11:41:43,419 - Calc 3969
2025-04-23 11:41:43,608 - Calc 3970
2025-04-23 11:41:43,877 - Calc 3971
2025-04-23 11:41:44,238 - Calc 3972
2025-04-23 11:41:44,356 - Calc 3973
2025-04-23 11:41:44,678 - Calc 3974
2025-04-23 11:41:44,899 - Calc 3975
2025-04-23 11:41:45,710 - Calc 3976
2025-04-23 11:41:45,786 - Calc 3977
2025-04-23 11:41:45,858 - Calc 3978
2025-04-23 11:41:45,905 - Calc 3979
2025-04-23 11:41:45,915 - Calc 3980
2025-04-23 11:41:45,943 - Calc 3981
2025-04-23 11:41:46,424 - Calc 3982
2025-04-23 11:41:46,542 - Calc 3983
2025-04-23 11:41:46,618 - Calc 3984
2025-04-23 11:41:46,632 - Calc 3985
2025-04-23 11:41:46,654 - Calc 3986
2025-04-23 11:41:47,072 - Calc 3987
2025-04-23 11:41:47,160 - Calc 3988
2025-04-23 11:41:47,265 - Calc 3989
2025-04-23 11:41:47,302 - Calc 3990
2025-04-23 11:41:47,754 - Calc 3991
2025-04-23 11:41:47,793 - Calc 3992
2025-04-23 11:41:47,971 - Calc 3993
2025-04-23 11:41:48,031 - Calc 3994
2025-04-23 11:41:48,044 - Calc 3995
2025-04-23 11:41:48,177 - Calc 3996
2025-04-23 11:41:48,443 - Calc 3997
2025-04-23 11:41:48,540 - Calc 3998
2025-04-23 11:41:48,554 - Calc 3999
2025-04-23 11:41:48,624 - Calc 4000
2025-04-23 11:41:48,749 - Calc 4001
2025-04-23 11:41:48,821 - Calc 4002
2025-04-23 11:41:48,852 - Calc 4003
2025-04-23 11:41:49,258 - Calc 4004
2025-04-23 11:41:49,530 - Calc 4005
2025-04-23 11:41:49,613 - Calc 4006
2025-04-23 11:41:50,390 - Calc 4007
2025-04-23 11:41:51,020 - Calc 4008
2025-04-23 11:41:51,034 - Calc 4009
2025-04-23 11:41:51,397 - Calc 4010
2025-04-23 11:41:51,460 - Calc 4011
2025-04-23 11:41:51,553 - Calc 4012
2025-04-23 11:41:52,218 - Calc 4013
2025-04-23 11:41:52,299 - Calc 4014
2025-04-23 11:41:52,450 - Calc 4015
2025-04-23 11:41:52,794 - Calc 4016
2025-04-23 11:41:52,902 - Calc 4017
2025-04-23 11:41:53,187 - Calc 4018
2025-04-23 11:41:53,230 - Calc 4019
2025-04-23 11:41:53,614 - Calc 4020
2025-04-23 11:41:53,892 - Calc 4021
2025-04-23 11:41:54,085 - Calc 4022
2025-04-23 11:41:54,361 - Calc 4023
2025-04-23 11:41:55,249 - Calc 4024
2025-04-23 11:41:55,421 - Calc 4025
2025-04-23 11:41:55,609 - Calc 4026
2025-04-23 11:41:56,729 - Calc 4027
2025-04-23 11:41:56,814 - Calc 4028
2025-04-23 11:41:56,976 - Calc 4029
2025-04-23 11:41:56,991 - Calc 4030
2025-04-23 11:41:57,060 - Calc 4031
2025-04-23 11:41:57,639 - Calc 4032
2025-04-23 11:41:57,673 - Calc 4033
2025-04-23 11:41:57,885 - Calc 4034
2025-04-23 11:41:58,133 - Calc 4035
2025-04-23 11:41:58,249 - Calc 4036
2025-04-23 11:41:58,605 - Calc 4037
2025-04-23 11:41:58,651 - Calc 4038
2025-04-23 11:41:59,191 - Calc 4039
2025-04-23 11:41:59,961 - Calc 4040
2025-04-23 11:42:00,290 - Calc 4041
2025-04-23 11:42:00,399 - Calc 4042
2025-04-23 11:42:00,777 - Calc 4043
2025-04-23 11:42:00,860 - Calc 4044
2025-04-23 11:42:00,933 - Calc 4045
2025-04-23 11:42:01,222 - Calc 4046
2025-04-23 11:42:01,240 - Calc 4047
2025-04-23 11:42:01,323 - Calc 4048
2025-04-23 11:42:01,470 - Calc 4049
2025-04-23 11:42:02,024 - Calc 4050
2025-04-23 11:42:02,453 - Calc 4051
2025-04-23 11:42:02,565 - Calc 4052
2025-04-23 11:42:03,775 - Calc 4053
2025-04-23 11:42:04,111 - Calc 4054
2025-04-23 11:42:04,477 - Calc 4055
2025-04-23 11:42:04,519 - Calc 4056
2025-04-23 11:42:04,579 - Calc 4057
2025-04-23 11:42:05,705 - Calc 4058
2025-04-23 11:42:06,281 - Calc 4059
2025-04-23 11:42:06,282 - Calc 4060
2025-04-23 11:42:06,323 - Calc 4061
2025-04-23 11:42:06,331 - Calc 4062
2025-04-23 11:42:06,360 - Calc 4063
2025-04-23 11:42:06,649 - Calc 4064
2025-04-23 11:42:07,139 - Calc 4065
2025-04-23 11:42:07,227 - Calc 4066
2025-04-23 11:42:07,716 - Calc 4067
2025-04-23 11:42:08,166 - Calc 4068
2025-04-23 11:42:08,646 - Calc 4069
2025-04-23 11:42:08,682 - Calc 4070
2025-04-23 11:42:08,835 - Calc 4071
2025-04-23 11:42:08,905 - Calc 4072
2025-04-23 11:42:09,251 - Calc 4073
2025-04-23 11:42:09,498 - Calc 4074
2025-04-23 11:42:09,658 - Calc 4075
2025-04-23 11:42:09,777 - Calc 4076
2025-04-23 11:42:09,780 - Calc 4077
2025-04-23 11:42:09,911 - Calc 4078
2025-04-23 11:42:09,929 - Calc 4079
2025-04-23 11:42:10,407 - Calc 4080
2025-04-23 11:42:11,049 - Calc 4081
2025-04-23 11:42:11,253 - Calc 4082
2025-04-23 11:42:11,558 - Calc 4083
2025-04-23 11:42:11,910 - Calc 4084
2025-04-23 11:42:12,569 - Calc 4085
2025-04-23 11:42:13,161 - Calc 4086
2025-04-23 11:42:13,303 - Calc 4087
2025-04-23 11:42:13,428 - Calc 4088
2025-04-23 11:42:13,511 - Calc 4089
2025-04-23 11:42:13,630 - Calc 4090
2025-04-23 11:42:13,884 - Calc 4091
2025-04-23 11:42:14,129 - Calc 4092
2025-04-23 11:42:14,497 - Calc 4093
2025-04-23 11:42:14,577 - Calc 4094
2025-04-23 11:42:14,902 - Calc 4095
2025-04-23 11:42:15,096 - Calc 4096
2025-04-23 11:42:15,314 - Calc 4097
2025-04-23 11:42:15,577 - Calc 4098
2025-04-23 11:42:16,063 - Calc 4099
2025-04-23 11:42:16,107 - Calc 4100
2025-04-23 11:42:16,175 - Calc 4101
2025-04-23 11:42:16,272 - Calc 4102
2025-04-23 11:42:16,281 - Calc 4103
2025-04-23 11:42:16,581 - Calc 4104
2025-04-23 11:42:17,177 - Calc 4105
2025-04-23 11:42:17,277 - Calc 4106
2025-04-23 11:42:17,537 - Calc 4107
2025-04-23 11:42:17,606 - Calc 4108
2025-04-23 11:42:17,748 - Calc 4109
2025-04-23 11:42:17,757 - Calc 4110
2025-04-23 11:42:17,951 - Calc 4111
2025-04-23 11:42:18,444 - Calc 4112
2025-04-23 11:42:18,729 - Calc 4113
2025-04-23 11:42:19,224 - Calc 4114
2025-04-23 11:42:19,665 - Calc 4115
2025-04-23 11:42:19,732 - Calc 4116
2025-04-23 11:42:19,793 - Calc 4117
2025-04-23 11:42:20,531 - Calc 4118
2025-04-23 11:42:21,212 - Calc 4119
2025-04-23 11:42:21,230 - Calc 4120
2025-04-23 11:42:21,565 - Calc 4121
2025-04-23 11:42:21,712 - Calc 4122
2025-04-23 11:42:21,982 - Calc 4123
2025-04-23 11:42:22,218 - Calc 4124
2025-04-23 11:42:22,308 - Calc 4125
2025-04-23 11:42:22,351 - Calc 4126
2025-04-23 11:42:22,423 - Calc 4127
2025-04-23 11:42:22,544 - Calc 4128
2025-04-23 11:42:23,359 - Calc 4129
2025-04-23 11:42:23,536 - Calc 4130
2025-04-23 11:42:23,869 - Calc 4131
2025-04-23 11:42:24,232 - Calc 4132
2025-04-23 11:42:24,732 - Calc 4133
2025-04-23 11:42:24,958 - Calc 4134
2025-04-23 11:42:25,130 - Calc 4135
2025-04-23 11:42:25,283 - Calc 4136
2025-04-23 11:42:25,415 - Calc 4137
2025-04-23 11:42:25,475 - Calc 4138
2025-04-23 11:42:25,494 - Calc 4139
2025-04-23 11:42:25,649 - Calc 4140
2025-04-23 11:42:25,783 - Calc 4141
2025-04-23 11:42:25,965 - Calc 4142
2025-04-23 11:42:26,059 - Calc 4143
2025-04-23 11:42:26,464 - Calc 4144
2025-04-23 11:42:27,134 - Calc 4145
2025-04-23 11:42:27,175 - Calc 4146
2025-04-23 11:42:27,352 - Calc 4147
2025-04-23 11:42:27,701 - Calc 4148
2025-04-23 11:42:27,838 - Calc 4149
2025-04-23 11:42:28,151 - Calc 4150
2025-04-23 11:42:28,356 - Calc 4151
2025-04-23 11:42:28,408 - Calc 4152
2025-04-23 11:42:28,881 - Calc 4153
2025-04-23 11:42:28,926 - Calc 4154
2025-04-23 11:42:29,588 - Calc 4155
2025-04-23 11:42:29,669 - Calc 4156
2025-04-23 11:42:29,678 - Calc 4157
2025-04-23 11:42:29,968 - Calc 4158
2025-04-23 11:42:30,236 - Calc 4159
2025-04-23 11:42:30,460 - Calc 4160
2025-04-23 11:42:30,703 - Calc 4161
2025-04-23 11:42:31,789 - Calc 4162
2025-04-23 11:42:32,983 - Calc 4163
2025-04-23 11:42:33,187 - Calc 4164
2025-04-23 11:42:33,410 - Calc 4165
2025-04-23 11:42:33,483 - Calc 4166
2025-04-23 11:42:33,979 - Calc 4167
2025-04-23 11:42:34,124 - Calc 4168
2025-04-23 11:42:34,304 - Calc 4169
2025-04-23 11:42:34,434 - Calc 4170
2025-04-23 11:42:34,528 - Calc 4171
2025-04-23 11:42:34,836 - Calc 4172
2025-04-23 11:42:35,041 - Calc 4173
2025-04-23 11:42:35,143 - Calc 4174
2025-04-23 11:42:35,158 - Calc 4175
2025-04-23 11:42:35,837 - Calc 4176
2025-04-23 11:42:36,322 - Calc 4177
2025-04-23 11:42:36,407 - Calc 4178
2025-04-23 11:42:36,726 - Calc 4179
2025-04-23 11:42:36,758 - Calc 4180
2025-04-23 11:42:36,802 - Calc 4181
2025-04-23 11:42:36,955 - Calc 4182
2025-04-23 11:42:37,116 - Calc 4183
2025-04-23 11:42:37,217 - Calc 4184
2025-04-23 11:42:37,312 - Calc 4185
2025-04-23 11:42:37,566 - Calc 4186
2025-04-23 11:42:38,586 - Calc 4187
2025-04-23 11:42:38,884 - Calc 4188
2025-04-23 11:42:39,216 - Calc 4190
2025-04-23 11:42:39,215 - Calc 4189
2025-04-23 11:42:39,919 - Calc 4191
2025-04-23 11:42:39,945 - Calc 4192
2025-04-23 11:42:39,964 - Calc 4193
2025-04-23 11:42:40,356 - Calc 4194
2025-04-23 11:42:40,954 - Calc 4195
2025-04-23 11:42:41,155 - Calc 4196
2025-04-23 11:42:41,618 - Calc 4197
2025-04-23 11:42:41,667 - Calc 4198
2025-04-23 11:42:41,682 - Calc 4199
2025-04-23 11:42:41,733 - Calc 4200
2025-04-23 11:42:42,617 - Calc 4201
2025-04-23 11:42:43,059 - Calc 4202
2025-04-23 11:42:43,341 - Calc 4203
2025-04-23 11:42:43,520 - Calc 4204
2025-04-23 11:42:44,103 - Calc 4205
2025-04-23 11:42:44,159 - Calc 4206
2025-04-23 11:42:44,619 - Calc 4207
2025-04-23 11:42:45,264 - Calc 4208
2025-04-23 11:42:45,683 - Calc 4209
2025-04-23 11:42:45,879 - Calc 4210
2025-04-23 11:42:46,011 - Calc 4211
2025-04-23 11:42:46,034 - Calc 4212
2025-04-23 11:42:46,082 - Calc 4213
2025-04-23 11:42:46,442 - Calc 4214
2025-04-23 11:42:46,635 - Calc 4215
2025-04-23 11:42:46,654 - Calc 4216
2025-04-23 11:42:46,876 - Calc 4217
2025-04-23 11:42:47,040 - Calc 4218
2025-04-23 11:42:48,168 - Calc 4219
2025-04-23 11:42:48,222 - Calc 4220
2025-04-23 11:42:49,069 - Calc 4221
2025-04-23 11:42:49,106 - Calc 4222
2025-04-23 11:42:49,358 - Calc 4223
2025-04-23 11:42:49,797 - Calc 4224
2025-04-23 11:42:49,855 - Calc 4225
2025-04-23 11:42:50,146 - Calc 4226
2025-04-23 11:42:50,395 - Calc 4227
2025-04-23 11:42:50,472 - Calc 4228
